11,price,square,
865000,1.75,865,
1300000,3,1300,
170000,0.75,170,
220000,1,220,
425000,1,425,
295000,2,295,
461000,2.75,461,
1328000,2.25,1328,
630000,1.75,630,
515000,2.5,515,
300000,2.25,300,
274950,1.75,274.95,
557500,1.75,557.5,
383000,1.75,383,
715000,2.25,715,
330000,1,330,
915000,2.5,915,
590000,2.5,590,
216300,2.5,216.3,
1108000,2.5,1108,
729500,2.5,729.5,
388000,1.75,388,
635200,1.75,635.2,
496752,1,496.752,
413000,1.75,413,
779000,2.5,779,
235000,1.5,235,
409900,2.5,409.9,
800000,2.5,800,
650000,2,650,
476900,1,476.9,
330000,2.25,330,
1400000,2.5,1400,
300000,1,300,
510000,1.5,510,
1028000,3,1028,
640000,2,640,
765000,1.75,765,
471000,1.75,471,
415000,1.75,415,
469000,3.25,469,
339950,2.5,339.95,
450000,2.25,450,
237500,1.75,237.5,
329950,1,329.95,
679990,2.75,679.99,
413800,2,413.8,
487250,2,487.25,
177000,1,177,
399700,1.75,399.7,
344950,2,344.95,
209000,1.75,209,
629000,2,629,
599999,4.5,599.999,
549000,2,549,
680000,2.5,680,
274000,2,274,
625000,2.5,625,
376000,2.25,376,
925000,3,925,
1710000,4.5,1710,
252000,2,252,
840000,2.5,840,
525000,2,525,
852500,3.75,852.5,
637500,1.75,637.5,
200500,2,200.5,
418000,2.5,418,
298500,2.5,298.5,
420000,1.5,420,
625000,1.5,625,
512500,2.5,512.5,
235000,3,235,
342000,2.25,342,
450000,1.75,450,
439500,2.5,439.5,
494000,2.25,494,
530000,1,530,
305000,2.25,305,
486000,2.5,486,
855000,2.25,855,
613500,2.5,613.5,
789500,2.5,789.5,
302100,1,302.1,
233000,2.25,233,
459000,2,459,
221700,1.5,221.7,
169900,1,169.9,
455000,1,455,
433000,1.75,433,
835000,1.75,835,
1205000,3.5,1205,
261000,1,261,
233000,2,233,
650000,3.5,650,
869000,1.75,869,
255000,1,255,
500000,1,500,
319950,1,319.95,
415000,1,415,
400000,1,400,
234000,1,234,
490000,2.5,490,
443600,2.5,443.6,
412000,1.75,412,
214950,1,214.95,
750000,1.75,750,
210000,1,210,
865000,3,865,
664000,2,664,
1400000,4.25,1400,
620000,1.75,620,
699000,2.75,699,
640000,2.25,640,
550000,2.5,550,
611000,1,611,
370000,2.5,370,
1093000,2.5,1093,
365000,1.75,365,
313999,2.25,313.999,
800000,3.5,800,
373000,2.5,373,
85000,1,85,
380000,1.75,380,
920000,2.5,920,
850000,2.75,850,
663000,2.5,663,
833000,2.75,833,
268000,2.5,268,
423000,1.75,423,
470000,1.75,470,
1090000,2.5,1090,
230000,1.5,230,
695000,1,695,
318500,1.75,318.5,
279000,2.5,279,
750000,2.5,750,
818000,2.5,818,
405000,1.5,405,
504600,3,504.6,
1195000,3,1195,
321000,2.5,321,
800000,1.5,800,
473600,1.5,473.6,
650000,1.75,650,
292000,2.25,292,
502000,1,502,
183500,1,183.5,
465000,2.25,465,
735000,3.5,735,
619000,2.5,619,
525000,2.5,525,
525000,1,525,
284000,1.5,284,
577000,2.25,577,
210000,1,210,
449888,2.25,449.888,
530000,2.75,530,
1010000,2.5,1010,
430000,1.75,430,
340000,2.5,340,
721500,3.25,721.5,
334950,2.25,334.95,
648000,1.75,648,
1702500,4.5,1702.5,
705000,2,705,
775000,3.5,775,
605000,1,605,
285000,2.5,285,
312000,1,312,
530000,1.75,530,
221900,1,221.9,
1250000,2.5,1250,
253000,1,253,
922000,2.5,922,
678500,2.75,678.5,
210000,2,210,
379950,1.75,379.95,
480000,1.75,480,
987500,2.25,987.5,
575000,1.75,575,
775000,2.5,775,
550000,2.25,550,
435500,2.25,435.5,
185000,1,185,
822000,2.5,822,
579950,3.5,579.95,
429000,2,429,
234500,2.5,234.5,
775000,3.5,775,
350000,2.5,350,
353000,2.5,353,
460000,2.25,460,
560000,2.5,560,
210000,1,210,
775000,1,775,
245000,1,245,
225000,2,225,
450000,2.5,450,
400800,1,400.8,
800500,2.5,800.5,
610000,2.5,610,
939000,3.5,939,
270000,2.25,270,
555000,1.75,555,
875000,3.25,875,
567000,2.25,567,
482000,2.5,482,
360000,2.5,360,
460000,1.75,460,
202200,1.75,202.2,
619100,1.75,619.1,
637000,2.5,637,
315000,1.75,315,
802000,1.75,802,
668000,3.5,668,
350000,1.75,350,
680000,2.5,680,
275000,1.75,275,
334500,2.5,334.5,
515000,2,515,
520000,2,520,
289000,1.5,289,
384200,2.5,384.2,
262000,2.5,262,
729000,1,729,
424000,1.5,424,
715000,2.5,715,
374500,1,374.5,
1127000,2.5,1127,
575000,2.5,575,
452000,1.5,452,
670000,1.75,670,
257000,1,257,
527700,2.25,527.7,
255000,1.5,255,
369950,1.75,369.95,
730000,2.5,730,
369946,2.5,369.946,
502000,1,502,
729000,2.5,729,
354000,1.75,354,
265000,1.75,265,
595000,1.5,595,
211000,2,211,
275000,1.75,275,
725000,1.75,725,
659000,1.75,659,
525000,2.75,525,
258000,2,258,
255000,1,255,
300000,1,300,
2205000,2.5,2205,
606000,1,606,
559000,1.75,559,
835000,3,835,
320000,1,320,
150000,1,150,
258000,1.75,258,
460000,1.75,460,
635000,2.5,635,
375000,2.25,375,
680000,2,680,
467500,2.5,467.5,
599000,1,599,
287000,2.25,287,
515000,2.5,515,
255000,1,255,
378500,1.75,378.5,
350000,2.5,350,
392800,1,392.8,
579500,1.75,579.5,
399950,2.5,399.95,
195000,1,195,
580000,2.5,580,
1150000,3.5,1150,
395000,1,395,
515000,2.5,515,
752500,2.75,752.5,
335000,1,335,
312000,2.25,312,
294000,1,294,
1955000,1.75,1955,
247500,1,247.5,
507000,1.75,507,
357500,3,357.5,
375000,3,375,
225000,1,225,
190000,0.75,190,
525000,1.5,525,
565000,1.5,565,
115000,2,115,
530100,1,530.1,
515000,2.5,515,
712198,2.5,712.198,
572000,2.75,572,
1230000,1.75,1230,
236000,1.75,236,
775000,1.75,775,
818900,1,818.9,
397500,2,397.5,
583500,1.75,583.5,
550000,1.75,550,
805000,3,805,
239950,1.5,239.95,
235000,1,235,
465000,2.5,465,
580000,1.75,580,
1000000,1.75,1000,
190500,1.5,190.5,
2575000,3,2575,
828000,2.5,828,
370000,2.25,370,
1580000,3.25,1580,
269950,1.75,269.95,
410000,2.25,410,
375000,2.5,375,
170000,1,170,
319950,1,319.95,
300000,2.25,300,
612995,3.5,612.995,
435000,2,435,
255000,3.75,255,
400000,2.25,400,
430000,2.5,430,
385000,3.5,385,
270000,2.5,270,
488500,2,488.5,
398000,1.5,398,
365000,1.75,365,
535950,2.5,535.95,
302282,1,302.282,
333500,1.75,333.5,
206135,1,206.135,
250000,2.75,250,
259500,2.25,259.5,
650000,2,650,
230000,1.75,230,
736000,1,736,
225000,1,225,
960000,2.5,960,
620000,2.25,620,
679950,2.75,679.95,
332900,1.5,332.9,
160797,1.5,160.797,
545000,2.5,545,
810000,3.25,810,
435000,1,435,
330000,2.5,330,
353500,2.5,353.5,
357950,1,357.95,
935000,2.5,935,
245000,1,245,
318500,2,318.5,
125000,1,125,
239000,1,239,
870000,1.5,870,
222500,1,222.5,
425000,2.75,425,
331000,1.75,331,
355000,1,355,
261000,2.25,261,
465750,2.5,465.75,
209950,1.5,209.95,
319900,1.5,319.9,
780000,2.25,780,
822600,2.5,822.6,
890000,3.5,890,
675000,2.5,675,
398000,1.75,398,
713250,2,713.25,
672000,2.25,672,
264500,2.25,264.5,
305000,1,305,
330000,1,330,
323000,1,323,
183000,1,183,
490000,2.5,490,
460000,3,460,
661000,1.5,661,
290000,1,290,
840500,2.25,840.5,
995000,2.5,995,
730000,1.75,730,
300000,2.5,300,
292500,1,292.5,
325000,1,325,
1945000,4,1945,
770000,1.75,770,
372000,2.5,372,
165000,2.5,165,
1031000,2.5,1031,
289950,2.25,289.95,
285000,2.5,285,
269000,2.5,269,
258750,2,258.75,
290000,2.25,290,
397500,1,397.5,
325000,1,325,
385000,2.5,385,
465000,1.5,465,
399900,1,399.9,
280000,1.75,280,
299000,1.75,299,
212625,1,212.625,
600000,2,600,
280500,1.75,280.5,
709050,3.5,709.05,
121800,1,121.8,
825000,1.75,825,
421000,2,421,
580000,2.5,580,
324800,1,324.8,
190000,1,190,
424950,2.5,424.95,
518000,1.75,518,
329950,1,329.95,
466000,1.5,466,
599000,2.5,599,
395000,2.5,395,
600000,2.5,600,
1197000,2.5,1197,
375000,1.5,375,
280000,2,280,
285000,1,285,
291000,1,291,
240000,2.25,240,
520000,1,520,
440500,2.5,440.5,
854000,2.75,854,
246000,1.5,246,
740000,2,740,
239000,1.5,239,
503000,2,503,
515000,2.75,515,
675000,3.5,675,
630000,1,630,
3345000,3.75,3345,
415000,1.75,415,
475000,3.5,475,
518380,2.5,518.38,
561000,2.25,561,
475000,2.5,475,
535000,2.5,535,
439000,2.25,439,
399500,1.75,399.5,
410000,1.75,410,
378500,1,378.5,
92000,1,92,
618000,2.75,618,
357500,1,357.5,
332000,2.25,332,
265000,2,265,
277500,2.25,277.5,
231000,1.75,231,
396000,1.5,396,
290000,1.5,290,
379950,1,379.95,
270000,2.5,270,
283450,2.75,283.45,
216000,1.75,216,
225000,1.75,225,
361500,1,361.5,
1980000,3.5,1980,
395000,2.5,395,
505000,1,505,
440000,2.5,440,
520000,2.25,520,
337000,2,337,
305000,1.75,305,
239950,1,239.95,
1149000,3.75,1149,
460000,1.75,460,
445000,1.75,445,
319950,1,319.95,
441000,2.5,441,
340000,2.25,340,
269950,2.5,269.95,
335000,2,335,
407500,1,407.5,
957000,3.25,957,
410500,2.5,410.5,
438000,2.5,438,
745000,2.5,745,
696000,3.25,696,
765000,1,765,
249950,1,249.95,
317000,2.5,317,
980000,2,980,
718500,1.5,718.5,
359950,2.5,359.95,
1072500,2.25,1072.5,
610000,2.5,610,
629000,1.75,629,
400000,2.75,400,
1378000,3.5,1378,
667000,1.75,667,
225000,1,225,
209000,1,209,
670000,1,670,
1050000,2,1050,
455000,1.75,455,
240000,2,240,
602000,2.5,602,
345500,2.5,345.5,
472000,2.5,472,
575000,2,575,
808100,3.25,808.1,
665000,3.5,665,
1324050,3.25,1324.05,
725000,2.5,725,
405000,1.75,405,
850000,2.75,850,
527500,2.25,527.5,
360000,2,360,
599950,3,599.95,
1100000,2.25,1100,
276000,1,276,
1272000,2.75,1272,
550000,2,550,
1278000,4,1278,
720000,2.5,720,
269950,1.75,269.95,
810000,1.75,810,
500000,2.5,500,
1662000,2.75,1662,
238950,1,238.95,
760000,1.5,760,
905000,3.5,905,
710000,2.25,710,
507950,2.5,507.95,
915000,2.75,915,
387000,1.5,387,
600000,2.75,600,
255000,2,255,
472000,2,472,
268000,2.5,268,
700000,3.5,700,
839000,2.5,839,
600000,3.25,600,
530000,2.25,530,
593000,2.75,593,
1300000,2.5,1300,
279000,1.75,279,
510000,2.5,510,
539000,1.5,539,
305000,2.5,305,
895000,2.5,895,
2050000,3,2050,
435000,2.75,435,
165000,1,165,
562000,2,562,
475000,1.5,475,
481000,1.75,481,
217450,1,217.45,
618000,2.25,618,
600000,1.75,600,
457500,1,457.5,
252000,1,252,
550000,3.5,550,
637000,2.25,637,
450000,2.25,450,
475000,3.5,475,
532000,3,532,
727000,3,727,
463000,2.5,463,
290000,2.5,290,
650000,1.75,650,
242000,1,242,
711600,3,711.6,
850000,2,850,
505000,3,505,
289275,2,289.275,
266490,2.5,266.49,
531000,3,531,
360000,1,360,
421000,2.5,421,
650000,1.75,650,
350000,2.25,350,
485000,2.25,485,
680000,3.5,680,
682000,2.75,682,
615000,1.75,615,
300000,2,300,
385000,3.5,385,
920000,2.5,920,
267500,2.25,267.5,
397000,2,397,
3000000,3.5,3000,
285000,2.25,285,
250000,1.75,250,
1460000,3.5,1460,
839950,2.75,839.95,
173250,1,173.25,
675000,2.5,675,
582000,3,582,
685000,2.5,685,
305000,2.5,305,
355000,1.75,355,
295500,2.5,295.5,
395000,2.5,395,
964000,2.5,964,
560000,3,560,
206000,2,206,
250000,2.25,250,
655000,2.25,655,
257000,2.5,257,
273000,3,273,
631625,2.5,631.625,
550000,2.25,550,
465000,1,465,
485500,2.5,485.5,
370000,1,370,
260000,2,260,
330000,2,330,
410000,2,410,
304000,1.75,304,
204000,1,204,
905000,2.75,905,
205000,1,205,
315000,2.5,315,
637000,3.5,637,
970000,1.75,970,
554990,2.5,554.99,
368000,1.75,368,
379900,2,379.9,
389950,2.25,389.95,
505000,2.5,505,
234550,1,234.55,
315000,2,315,
805000,2.5,805,
775000,2.5,775,
219950,1,219.95,
422500,1,422.5,
800000,2.5,800,
220000,2,220,
399950,2.5,399.95,
1175000,2.75,1175,
1900000,3.75,1900,
360000,1,360,
1839900,3.25,1839.9,
759950,2.5,759.95,
289200,2.25,289.2,
221000,1.75,221,
730000,1.75,730,
831500,2.5,831.5,
358803,1,358.803,
269500,2.25,269.5,
999000,2.75,999,
830000,1.5,830,
205000,2.25,205,
375000,2.25,375,
1000000,1,1000,
339000,1,339,
280400,1.75,280.4,
460000,2,460,
666570,2,666.57,
170000,1,170,
799950,3,799.95,
405100,2,405.1,
249500,1,249.5,
470101,2.5,470.101,
962800,2.5,962.8,
505000,1.75,505,
219950,1,219.95,
373000,2.5,373,
360000,2.25,360,
412500,1.75,412.5,
207000,1.5,207,
945000,2.5,945,
406000,1.5,406,
505000,2.25,505,
672324,1.75,672.324,
458400,2.5,458.4,
490000,2.25,490,
265950,2.5,265.95,
619000,2.5,619,
530000,2.75,530,
248000,1,248,
313000,1,313,
590000,2.5,590,
419950,2.5,419.95,
185000,1.75,185,
425000,1.5,425,
611000,1,611,
785000,3.5,785,
275000,1.5,275,
227000,1,227,
295000,2,295,
640000,2,640,
504975,2.5,504.975,
405000,2,405,
556300,2.5,556.3,
279200,1,279.2,
445000,2,445,
470000,2.5,470,
744000,3,744,
452000,1,452,
229000,1,229,
500000,2.5,500,
253000,2,253,
199950,1,199.95,
471000,1,471,
605000,3,605,
750000,3.5,750,
395000,2,395,
205000,1,205,
895000,2,895,
370037,1,370.037,
3200000,4.5,3200,
599900,3,599.9,
501000,1.75,501,
300000,2,300,
239950,1,239.95,
425000,1.75,425,
268950,1,268.95,
285000,1.75,285,
1565000,2.75,1565,
1052000,1,1052,
479900,2,479.9,
431000,1.75,431,
315275,1.75,315.275,
690000,2.5,690,
275000,2,275,
626000,1.75,626,
889000,3.5,889,
500000,2.5,500,
242500,1,242.5,
320000,2.25,320,
289500,1,289.5,
435000,2,435,
450000,2,450,
629000,2.5,629,
177500,1.5,177.5,
340000,1.75,340,
985000,4.25,985,
375000,1,375,
324950,1.5,324.95,
645000,2.5,645,
162000,1,162,
290000,2,290,
375000,1.5,375,
497000,2.25,497,
429950,1.75,429.95,
614000,2.5,614,
580050,2.5,580.05,
815000,2.5,815,
275500,1,275.5,
442000,2.5,442,
602000,1.75,602,
343000,1.5,343,
606400,3,606.4,
230950,1,230.95,
828200,2.75,828.2,
230000,1,230,
165050,1,165.05,
345000,1,345,
325000,2.5,325,
229000,1.5,229,
635000,3.5,635,
325000,2.5,325,
260656,1,260.656,
592500,4.5,592.5,
279000,2.5,279,
475000,3,475,
635000,2.5,635,
725000,1.75,725,
330000,2.25,330,
292500,2.5,292.5,
301000,1,301,
379000,1.5,379,
349950,1,349.95,
640000,2.75,640,
590000,1.5,590,
950000,2.75,950,
128000,1,128,
343888,2.5,343.888,
409000,2.5,409,
750000,2.5,750,
310000,1.75,310,
408200,2.5,408.2,
588000,2,588,
205000,2.5,205,
455000,1,455,
525000,3,525,
352000,1,352,
3070000,2.5,3070,
395000,2,395,
230000,1,230,
405000,2.5,405,
352500,2.5,352.5,
160000,2.5,160,
605000,2.75,605,
95000,1,95,
834995,1.5,834.995,
205000,0.75,205,
442500,2.5,442.5,
392000,2.5,392,
255544,1,255.544,
735000,2.5,735,
326000,1.75,326,
416286,2.5,416.286,
234000,1,234,
610000,1,610,
199950,1.5,199.95,
222400,2,222.4,
280000,2.5,280,
489000,2.5,489,
480000,2.25,480,
700000,2.75,700,
494000,1,494,
565000,2.5,565,
205000,1.5,205,
225000,1.75,225,
287500,2,287.5,
700000,1.75,700,
635700,2.5,635.7,
218000,1.5,218,
335000,1.75,335,
1187500,3.5,1187.5,
150000,1.5,150,
824500,2.5,824.5,
330000,2.5,330,
340000,2.25,340,
332000,2.25,332,
400000,1.75,400,
387500,3.25,387.5,
615000,2.25,615,
460000,2.25,460,
705000,2.25,705,
242000,1.75,242,
300000,2.5,300,
360000,3,360,
649000,2,649,
397500,1,397.5,
608000,1.5,608,
2140000,4,2140,
410000,1,410,
1110000,3.25,1110,
441500,1.75,441.5,
430000,2.5,430,
425000,1.5,425,
190000,1,190,
120000,1,120,
346500,2.5,346.5,
546200,2.25,546.2,
430000,2.25,430,
835000,1,835,
380000,1.75,380,
540000,2.5,540,
250000,1,250,
455000,2.5,455,
252500,1,252.5,
397500,1.75,397.5,
318000,2.25,318,
325000,1.75,325,
220000,2.5,220,
243000,1.75,243,
870000,2,870,
359000,3.5,359,
2288000,2.5,2288,
615000,1.75,615,
292000,1,292,
295000,2.5,295,
432100,1.75,432.1,
717500,1,717.5,
422250,1.75,422.25,
623000,2.5,623,
370000,2.5,370,
626700,1.5,626.7,
597000,2,597,
435000,2.5,435,
240000,2.25,240,
2328000,3.5,2328,
309000,1,309,
330000,2.5,330,
450000,1.5,450,
380000,2.25,380,
575000,1.75,575,
330000,1.75,330,
505000,2.25,505,
245000,1,245,
344950,2,344.95,
575000,2.25,575,
625000,2.5,625,
570000,2.75,570,
379900,1.5,379.9,
512000,1.75,512,
243500,3,243.5,
236775,2.5,236.775,
543000,2.25,543,
616500,2.25,616.5,
825000,1.5,825,
400000,1.75,400,
425000,1,425,
270000,2.5,270,
384000,2.75,384,
290000,2.5,290,
650000,2,650,
272000,2.5,272,
274950,2.5,274.95,
297500,2.5,297.5,
580000,2.25,580,
503000,2.75,503,
358000,3.25,358,
405000,2.5,405,
150550,1,150.55,
900000,2.75,900,
555000,2.5,555,
312000,2.25,312,
390000,3,390,
295000,2,295,
295000,2.5,295,
560000,1.5,560,
575000,2.5,575,
813000,2.5,813,
215000,1,215,
716500,2.5,716.5,
435500,1.75,435.5,
1160000,3.5,1160,
205000,1,205,
350000,1,350,
1040000,3.5,1040,
426000,1,426,
986000,2.5,986,
390000,1,390,
465000,2.25,465,
299000,1,299,
269950,2.5,269.95,
410000,2.5,410,
875000,1.5,875,
390000,2,390,
385000,1.75,385,
359950,2.25,359.95,
339500,2.5,339.5,
554000,1,554,
529000,2.25,529,
1440000,3.5,1440,
620000,1,620,
700000,1.75,700,
260000,2.5,260,
630000,2.5,630,
380500,2,380.5,
360000,2.5,360,
240000,1,240,
466200,1.5,466.2,
236000,1,236,
442000,4,442,
485000,2.5,485,
575000,1,575,
425000,2.25,425,
980000,2.5,980,
525000,2,525,
752888,2.5,752.888,
367000,1.75,367,
482000,2.5,482,
201000,1,201,
490000,1,490,
179950,1,179.95,
587206,3.5,587.206,
1695000,4,1695,
1600000,2.25,1600,
406550,2.75,406.55,
343000,1,343,
700000,1.75,700,
655000,2.5,655,
702000,2.5,702,
865000,3,865,
250000,2,250,
489000,2,489,
416500,1,416.5,
1155000,2.25,1155,
460000,2.5,460,
1680000,4.25,1680,
377691,1.75,377.691,
540000,3,540,
257000,2.75,257,
942990,2.5,942.99,
715000,2.5,715,
3850000,4.25,3850,
430000,1.75,430,
391500,2.5,391.5,
280000,2.5,280,
494500,3,494.5,
460000,1.75,460,
2200000,4.5,2200,
200000,1.5,200,
230000,1.5,230,
388500,2.5,388.5,
316000,2.5,316,
400000,2.5,400,
892500,1.75,892.5,
345000,1.75,345,
605000,2.5,605,
280000,2.5,280,
522250,2.5,522.25,
764000,2,764,
272000,0.75,272,
625000,2.5,625,
965800,1.75,965.8,
844000,3.5,844,
305000,1,305,
217000,2.5,217,
227000,1,227,
336750,2.25,336.75,
400000,1.75,400,
814950,2.75,814.95,
420000,1,420,
805000,4.5,805,
540000,1,540,
275500,1,275.5,
410000,1,410,
250000,2.25,250,
374950,2.5,374.95,
459000,2.5,459,
775000,1,775,
495000,2.5,495,
725000,1.75,725,
322500,1,322.5,
393000,2,393,
306500,2.25,306.5,
980000,4.25,980,
329950,2.25,329.95,
665000,2.5,665,
300000,3,300,
605000,2.5,605,
459000,1.75,459,
585000,2.5,585,
899900,2.5,899.9,
874000,2.5,874,
819000,1,819,
179000,1.75,179,
535000,2.75,535,
966000,4.5,966,
375000,1.75,375,
675000,2.25,675,
783350,2.5,783.35,
201000,1.5,201,
220000,1.75,220,
195000,1.5,195,
275000,3,275,
210000,1.75,210,
267000,1,267,
549900,2.75,549.9,
271000,1.75,271,
825000,2.25,825,
250750,1.75,250.75,
327000,2.25,327,
360000,1,360,
315000,1,315,
480000,2,480,
208800,2.5,208.8,
270000,2.25,270,
500000,2,500,
672500,2.5,672.5,
550000,2.5,550,
454000,2.5,454,
647000,2.5,647,
475000,3.5,475,
645000,2.25,645,
160000,1,160,
429000,1,429,
540000,2.5,540,
879950,2.75,879.95,
152900,1,152.9,
633634,3.5,633.634,
350000,1,350,
585000,3,585,
456000,2.75,456,
720000,1,720,
559000,1,559,
750000,2.5,750,
254000,1,254,
2300000,2.5,2300,
287000,2.5,287,
393000,2.5,393,
490000,2.25,490,
237000,2.5,237,
425000,1,425,
306000,1.5,306,
810000,1,810,
290000,2.5,290,
305000,1.75,305,
1340000,3,1340,
700000,2.5,700,
760000,2.5,760,
528000,2.25,528,
202500,2,202.5,
196000,1,196,
189000,1,189,
406100,2.25,406.1,
870000,2.25,870,
990000,2.75,990,
401000,1.5,401,
731781,3,731.781,
1350000,2.5,1350,
230000,1.75,230,
269000,2,269,
435000,1,435,
223000,2,223,
265000,1,265,
590000,2.5,590,
495000,2,495,
306000,2.5,306,
420000,1.5,420,
479950,2.5,479.95,
339000,2.5,339,
3650000,4.75,3650,
288400,2.5,288.4,
469000,2.5,469,
815000,2.75,815,
699188,3.25,699.188,
790000,1.75,790,
415885,1,415.885,
545000,2.5,545,
720000,2.5,720,
285000,1.5,285,
640000,1,640,
300000,2,300,
545000,2.5,545,
284200,2.5,284.2,
508000,1,508,
265000,1.75,265,
620000,1.75,620,
2600000,3,2600,
1650000,2.25,1650,
570000,2,570,
482000,2.25,482,
335000,2,335,
526000,2,526,
195000,1,195,
660000,2.5,660,
475000,2.75,475,
1775000,2.25,1775,
736000,2.5,736,
225000,1,225,
409950,3,409.95,
781000,2.5,781,
275000,2.25,275,
316000,2,316,
560000,2.5,560,
411000,2.75,411,
778000,2.25,778,
365000,1,365,
446000,2.25,446,
346500,1.75,346.5,
150000,1,150,
3600000,3.25,3600,
897500,3,897.5,
325000,1,325,
800000,3,800,
239900,1.75,239.9,
194000,1,194,
350000,2,350,
515000,1.75,515,
528000,2.75,528,
550000,1.5,550,
575000,1,575,
560000,1,560,
450000,2.75,450,
334000,2.25,334,
445000,2,445,
290000,1.75,290,
575000,2,575,
514000,2,514,
319000,2.5,319,
355000,1,355,
990000,3.75,990,
431000,2.5,431,
236000,2.75,236,
260000,1.75,260,
415000,1.5,415,
420000,2.75,420,
1008000,2.5,1008,
191000,1,191,
227000,2,227,
874150,3.5,874.15,
286000,2.5,286,
568000,1.75,568,
450000,2.5,450,
180500,1.5,180.5,
280500,1.5,280.5,
975000,2.25,975,
192950,1,192.95,
260000,1.75,260,
365000,1.5,365,
1350000,3.5,1350,
590000,2.5,590,
622200,1.75,622.2,
320000,2,320,
247500,2,247.5,
679000,2.75,679,
612000,2.5,612,
440000,1.75,440,
1250000,3,1250,
359900,2.25,359.9,
1430800,2.5,1430.8,
919204,3.5,919.204,
1070000,3.25,1070,
670000,2.25,670,
1680000,2.5,1680,
150000,1,150,
461000,1,461,
1050000,1,1050,
329932,1.5,329.932,
370000,1,370,
621138,2.25,621.138,
608095,2.5,608.095,
1450000,3.5,1450,
875000,2.5,875,
585000,2.5,585,
2900000,3.25,2900,
306000,2.5,306,
216000,1,216,
1130000,3,1130,
327500,2.25,327.5,
1850000,2.25,1850,
249000,2.25,249,
915000,2.5,915,
412500,1.75,412.5,
475000,1,475,
200000,1,200,
715000,1.75,715,
325000,1.5,325,
426000,2.25,426,
1168000,2.75,1168,
575000,2.5,575,
612125,1.5,612.125,
800000,2.25,800,
795000,3,795,
230000,1,230,
379400,1.75,379.4,
660000,2.25,660,
230000,2,230,
209000,1,209,
884744,3.5,884.744,
548000,1.75,548,
350000,1.5,350,
500000,1.75,500,
201000,1,201,
749500,2.75,749.5,
385000,2.5,385,
303000,1.5,303,
227000,1,227,
495000,3,495,
303697,2,303.697,
265000,1,265,
421000,1.75,421,
467000,1.5,467,
286000,1.75,286,
490000,2.5,490,
363000,2.5,363,
453000,2.5,453,
975000,2.5,975,
180000,1,180,
390000,2,390,
370000,2.75,370,
690000,1.75,690,
700000,2.75,700,
245000,2,245,
1289990,4,1289.99,
543200,2.25,543.2,
300000,1.5,300,
1650000,2.75,1650,
635000,2.5,635,
411000,2.75,411,
561000,2.5,561,
313000,2.5,313,
219950,2.25,219.95,
265000,1,265,
200000,1,200,
315000,1.75,315,
398750,2.5,398.75,
575000,2.5,575,
290000,1,290,
253101,2,253.101,
1010000,2.75,1010,
427000,1,427,
777000,2.5,777,
602000,1.75,602,
679950,2.5,679.95,
455000,2,455,
418000,1.75,418,
315000,1.75,315,
305000,2.25,305,
270000,2.5,270,
449950,2.5,449.95,
907687,2.5,907.687,
389990,2.5,389.99,
471500,2.5,471.5,
570000,1,570,
590000,1.75,590,
265000,2.25,265,
580135,2.5,580.135,
602000,3.25,602,
1234580,3.25,1234.58,
229050,1,229.05,
765000,2.75,765,
660000,2.5,660,
575000,2.5,575,
269900,2.25,269.9,
375000,1.75,375,
850000,3.5,850,
200000,1,200,
330000,2.25,330,
760750,2.5,760.75,
535000,2.5,535,
750000,2.5,750,
350000,2.75,350,
1264000,3.75,1264,
369000,1,369,
675000,1,675,
650000,2.5,650,
379000,1.5,379,
382000,2.25,382,
300000,2.5,300,
225000,1,225,
455000,2.5,455,
890000,2.5,890,
653000,3,653,
235500,1.5,235.5,
284950,1,284.95,
404000,1.5,404,
372500,1.75,372.5,
270000,2.5,270,
863000,1.75,863,
1698890,4.5,1698.89,
775000,2.5,775,
625000,2.25,625,
255000,2.25,255,
390000,1,390,
890000,4.25,890,
419000,3,419,
478000,1.75,478,
85000,1,85,
529000,1.75,529,
498000,2.5,498,
600000,2.25,600,
299500,2.5,299.5,
275000,1,275,
600000,2.5,600,
775000,1.75,775,
422250,1.5,422.25,
380000,2.5,380,
832000,2.25,832,
513000,2.25,513,
170000,1,170,
550000,1.75,550,
310000,1.75,310,
635000,1.75,635,
585000,1.75,585,
330000,2,330,
106000,1,106,
847700,3.25,847.7,
756000,2.5,756,
295000,2.25,295,
288000,1.5,288,
689000,2.75,689,
269500,1,269.5,
287000,1.5,287,
235000,1.75,235,
309950,1.5,309.95,
520000,1,520,
325000,1.5,325,
626000,2.25,626,
309000,2.5,309,
835000,4.25,835,
535365,2.75,535.365,
477500,2,477.5,
355000,1,355,
3300000,4.75,3300,
641000,1.75,641,
1850000,2.5,1850,
2680000,3,2680,
370000,1.75,370,
3100000,3,3100,
299000,2.25,299,
507000,1.75,507,
735000,2.25,735,
199000,1,199,
469000,1.75,469,
247500,2,247.5,
560000,1.75,560,
440000,2.75,440,
951000,3.25,951,
533000,1,533,
276900,1,276.9,
680000,2.5,680,
223990,2.25,223.99,
692500,2.75,692.5,
990000,2.5,990,
595000,2.5,595,
500000,2.5,500,
1038000,2.5,1038,
389900,2.5,389.9,
490000,2.25,490,
880000,2.5,880,
325000,1,325,
350000,2.5,350,
279000,1,279,
554000,2.5,554,
160000,1,160,
252000,1,252,
467000,1,467,
675000,2.5,675,
